"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at" 
2463,"1","2026-06-25T22:42:49.682223Z","exclude",2463,0.924,"","r3-0712","I lost my father 2 years ago, I have been trying to land a job for the past 2 years, I studied months to get into masters but didn't make it, studied for 3 recruiting competitions but couldn't, and I have been working on the next one but I feel so burn out, unmotivated and even suicidal. Writing this comment here so I can feel a bit lighter cuz talking to my loved ones would sadden and make them worried.","2026-06-25T22:42:49.682240Z"
2464,"1","2026-06-25T22:42:51.948486Z","exclude",2464,0.652,"","r3-0713","I had burnout just a couple of months ago. A coworker was dumping a lot of their issues with our boss and other coworkers onto me. It was just constant negativity everyday and in the end I didn’t want to go to work. I took 5 weeks off and now I feel ten times better.","2026-06-25T22:42:51.948505Z"
2465,"1","2026-06-25T22:42:54.548895Z","exclude",2465,0.772,"","r3-0714","I just thought about this today how I can even burn out from constantly trying to challenge myself. I realized that I am doing all the things that look like getting my life together but the past 10 months of putting myself through that had my nervous system more frequently in survival mode then the time before. So I tone it down a bit and give my system more breaks and pleasure so that it understands, we are doing this to improve things. I loved the quote, the cost of getting something is the same as the cost of keeping it.","2026-06-25T22:42:54.548912Z"
2466,"1","2026-06-25T22:42:56.830487Z","normal",2466,0.791,"","r3-0715","Sau một ngày vất vả làm việc, về nhà nằm xuống đeo tai nghe lên vô tình nghe được bài hát này, rồi tôi nhắm mắt vào và tự nhiên một cách nào đó nước mắt cứ vậy mà rơi và khóc nức nở 🥺","2026-06-25T22:42:56.830509Z"
2467,"1","2026-06-25T22:43:03.059431Z","normal",2467,1.342,"","r3-0716","Mình đang sống như thế và thấy thanh thản! Trước cứ cố gắng giữ, luôn phải cố nhẫn nhịn làm vừa lòng người khác, thấy mệt nhoài và luôn bức xúc. Giờ sống cho mình, làm những gì có thể làm được, ai nói sao cũng được. Đời người có bao lâu!","2026-06-25T22:43:03.059449Z"
2468,"1","2026-06-25T22:43:05.302163Z","exclude",2468,0.775,"","r3-0717","I’ve been a high performer for just over 30 years, but this time around is different. The bar is higher than ever, I’m working just as hard as I did in my early 30s, and I recently hit a wall. Anger, cynicism, mistrust of people I normally like, poor sleep quality. And even after nearly two weeks off, the first day back set me off. It’s now been two weeks, and I just can’t muster any enthusiasm for the daily grind or attachment to the outcome of this project. And the more senior management makes manipulative pronouncements (read “lies”) the more ambivalent I become. I’m pursuing a new job, and I hope I get it and that the change of scenery helps - I hope I don’t carry my burnout with me. And if I don’t get the job, I may just…quit and live off of savings until I can find a break-even level of income with less responsibility.","2026-06-25T22:43:05.302182Z"
2469,"1","2026-06-25T22:43:08.772908Z","normal",2469,0.977,"","r3-0718","mìh có một thói quen đó là mỗi khi stress mình đi dọn nhà cửa thật sạch và gọn gàng, và sức nc hoa kín phòng, mùi thơm có thể giúp mình giảm stress, sau đó mình cũng vào tắm và xả nc vào đầu và vào mặt một lúc lâu...","2026-06-25T22:43:08.772939Z"
2470,"1","2026-06-25T22:43:11.656790Z","normal",2470,1.231,"","r3-0719","hay lam Anh khang oi phai dang nhieu len di (chac co le it nguoi biet den lam)","2026-06-25T22:43:11.656809Z"
2471,"1","2026-06-25T22:43:14.173446Z","normal",2471,0.783,"","r3-0720","MV như cuốn phim diễn tả lại mối tình của bao người. Yêu nhưg sợ…Sợ thất bại, sợ mang tiếng, sợ nhữg cái nhìn… Thế rồi họ ko dám đi cùg nhau, đến bên nhau. Họ chọn cách đi nhữg còn đường riêng, tách biệt. Mà ở đó ko còn hìh bóg của đối phương. Tưởng xa nhau thì tình thương đó sẽ hết. Nào ngờ, một ngày nào đó hai con người lại gặp nhau. Tình yêu ngày nào cuộn về như cơn sóng, ko thể ngừg. Họ thấy cô đơn, muốn dc thương 1 lần nữa. Muốn ở bên mãi mãi ko rời…!","2026-06-25T22:43:14.173464Z"
2472,"1","2026-06-25T22:43:17.330395Z","normal",2472,1.561,"","r3-0721","Con đang có vấn đề bên trong. Con nghe bài giảng của thầy. tâm con nhẹ nhõm hơn hẳn. Con cảm ơn thầy. Nam mô a Di Đà Phật","2026-06-25T22:43:17.330412Z"
2473,"1","2026-06-25T22:43:23.947114Z","exclude",2473,1.558,"","r3-0722","La verdad es que el concepto de sociedad del cansancio lo escuché hace varios años Yo soy de esas personas que valora mucho el ocio y el descanso Soy como House (Solo en ese aspecto Jajaja) y es una vida genial , lo recomiendo un montón Van a poder cumplir sus sueños sin morir de estrés en el camino","2026-06-25T22:43:23.947159Z"
2474,"1","2026-06-25T22:43:26.538840Z","normal",2474,1.006,"","r3-0723","Cảm ơn chị vì những chia sẻ hữu ích trên. Em tuy không phải là người nhút nhát, em cũng rất dễ dàng để làm quen và kết bạn với những người bạn mới nhưng vấn đề em gặp phải là em chưa có dc cho mình một người bạn mà mình có thể dễ dàng mở lòng để chia sẻ:((. Trong thời gian giãn cách gần đây em lại càng cảm thấy nó là điều khiến em trăn trở rất nhiều","2026-06-25T22:43:26.538862Z"
2475,"1","2026-06-25T22:43:29.316608Z","exclude",2475,0.911,"","r3-0724","Yep, this is so well set out and accurate. I wish past me had seen a video like this! If you see these signs in yourself, pay attention! They don’t just go away, and you aren’t a superhuman who can just power through. You will break, sooner or later, and the longer you push it, the messier and worse it will be. Stop and address things now.","2026-06-25T22:43:29.316630Z"
2476,"1","2026-06-25T22:43:34.598691Z","depression",2476,3.498,"","r3-0725","Con cũng vừa trải qua giai đoạn Trầm Cảm lần đầu trong đời😢. Khi biết tới video con hiểu hơn và cũng sẽ cố gắng thay đổi thói quen, suy nghĩ và một lòng phó thác vào Chúa để trở nên tốt hơn. Con cảm ơn kênh và những kiến thức Cha đã chia sẻ trong video này😊","2026-06-25T22:43:34.598711Z"
2477,"1","2026-06-25T22:43:39.531332Z","normal",2477,1.32,"","r3-0726","Mẹ em thì suốt ngày đi chơi em chịu hết nổi rồi","2026-06-25T22:43:39.531359Z"
2478,"1","2026-06-25T22:43:46.778890Z","exclude",2478,2.77,"","r3-0727","personally I don't experience burnout when iam doing something i love, it only happens when iam doing something iam ""supposed"" to do like study, when iam doing something i love no matter how hard i push it feels like an accomplishment and a motivation and i never get to think ""aah iam sick of this""","2026-06-25T22:43:46.778913Z"
2479,"1","2026-06-25T22:43:53.338961Z","exclude",2479,1.57,"","r3-0728","I took a break after years of saving for it but now the problem is the opposite. I now have zero interest on going back and wasn't even sure that I have the capacity to go back. How you act during the sabbatical is also important and only take a break if you have a clear plan on what's next. I thought I had plans but they're mostly ideas that bounced off my head. My learning is that I should've had a fixed time and should've set my plans into action before I even went on a break.","2026-06-25T22:43:53.338980Z"
2480,"1","2026-06-25T22:43:56.669227Z","normal",2480,1.731,"","r3-0729","Em cảm ơn chị đã chia sẽ câu chuyện này, để em có thêm động lực chữa lành tốn thương, khi em biết đến clip này của chị thì là lúc em đang mất phương hướng nhất, nhưng bây giơ em tin mình cũng sẽ làm được như chị","2026-06-25T22:43:56.669245Z"
2481,"1","2026-06-25T22:43:59.014757Z","exclude",2481,0.739,"","r3-0730","This really landed for me. I’m a massage therapist, and I spent so long thinking I was just bad at managing stress—but I didn’t realize how much unresolved trauma was draining my system underneath it all. The way you framed self-compassion as essential instead of optional really stuck with me. Still working on that, but this helped me connect the dots in a big way.","2026-06-25T22:43:59.014778Z"
2482,"1","2026-06-25T22:44:01.308323Z","exclude",2482,0.727,"","r3-0731","Though I just love this channel and I really do think that many videos have helped me out, I think even people who do not go through stuff like burnouts and depressions will make interpretations or start thinking that way...depression, mood swings and things as such have really become more of a trend these days...","2026-06-25T22:44:01.308347Z"
2483,"1","2026-06-25T22:44:04.745445Z","normal",2483,0.689,"","r3-0732","Cảm ơn chị, thật may mắn khi tôi thấy được video và kênh của chị trong khoảng thời gian này. Lúc tôi đang trải qua nhiều thứ trong đời, và có lúc tôi nghĩ mình sẽ không vượt qua và quay trở lại là chính mình được. Nhưng khi nghe xong podcast này, tôi đã thực sự thấy ... mình không một mình nữa,một sự chữa lành vô hình từ đây, cho dù có lẽ chỉ là một video youtube. Cảm ơn, và hãy làm thêm nhé chị.","2026-06-25T22:44:04.745484Z"
2484,"1","2026-06-25T22:44:07.328324Z","exclude",2484,0.832,"","r3-0733","This happened to me in the past working at the hospital in Patidnt records and having to deal with their insurance claims.....i be on the phone having long conversations with the insurance companies just so the patient can get sorted....Damn it was tiring....i can definitely relate.....","2026-06-25T22:44:07.328343Z"
2485,"1","2026-06-25T22:44:14.101667Z","exclude",2485,0.854,"","r3-0734","I wish I could tell my parents I felt depressed and burnt out But I know for very well that they’ll tell me to snap out of it Or just stop being so overthinking, when in fact my dad already went through the same a two years ago,I wish I could tell them that I’ve got some toxic friends, relatives who always talk down to me for no reason when im actually a lot more better in academics and other activities. Just feel like they wouldn’t take it seriously and ask me to just take my life seriously and not while away my time by not doing anything…..","2026-06-25T22:44:14.101684Z"
2486,"1","2026-06-25T22:44:17.829110Z","exclude",2486,1.273,"","r3-0735","House podía hacer todo lo mencionado en el video porque tenía una jefa extremadamente permisiva. No cualquiera puede darse el lujo de descansar o hacer las cosas sin urgencia. Soy profesor de universidad en matemáticas y física. Tengo que estudiar bien los temas, preparar presentaciones para clases, tareas, proyectos exámenes para después calificarlos. Simplemente no hay tiempo.","2026-06-25T22:44:17.829129Z"
2487,"1","2026-06-25T22:44:20.514201Z","normal",2487,1.073,"","r3-0736","Rat mong co phep mau den voi chu Luong . Chuc chu ve que gap nhieu tot lanh den voi chu chuc chu vuot qua . Manh me len chu . Toi qua .","2026-06-25T22:44:20.514219Z"
2488,"1","2026-06-25T22:44:25.539003Z","exclude",2488,1.092,"","r3-0737","Burnout for me is putting in so much energy into something I have zero passion for just so I can pay my bills. Tbh I don’t even feel that my line of work is ethical albeit legal. So here I am helping a company make money for something I don’t even believe in / agree with.","2026-06-25T22:44:25.539022Z"
2489,"1","2026-06-25T22:44:29.339750Z","exclude",2489,0.772,"","r3-0738","I feel this so much right now. I don’t want to go anywhere. I don’t want to do anything. Anything I want to do I avoid because I want to give it the proper time and attention it deserves but am too out of focus to do so. It’s like I’m overloaded. Too much negativity on the news. Too many people wanting my time. I just want to turn off my phone, and stay in bed for a few years.","2026-06-25T22:44:29.339768Z"
