comment_text,weak_label,confidence,depression_score,matched_keywords,need_review
Con xin loi nay con co l loi gi tu mie ng tao ra nay con xin sam hoi cam ơn ban giang bai co y nghĩa duoc chăm sóc súc khoe tót va em duocchap nhan bang long ngje loi khuyên ban song trong Hiên tai va em bang long cháp nhan song trong Hiên tai cam ơn ban duoc cháp nhan ban bang long ban la ngươi quy nhát trong đôi song Hiên tai a cháp nhan bang long thích co tinh yêu chan thát la hanh phuc tuyet voi vuo ve khoe manh binh an va em lam theo.loi thay day di theo con dương tót,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Rất tuyệt vời xin chân thành cảm ơn thầy ❤❤❤❤❤❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Đây là lần đầu tôi cmt ở Youtube. Thật sự rất hay, quá tình cảm. Ủng hộ Tiên.",normal_auto,high,-4,ủng hộ|rất hay,False
"Nội dung của kênh rất hay, nhưng giọng chủ kênh nhẹ nhàng, êm quá nên hơi dễ buồn ngủ kkk. Nhưng dù sao vẫn cám ơn kênh đã làm nội dung rất chỉn chu",normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn bác đình đoàn bác đã chia sẻ kinh nghiệm trong cuộc sống đời thường thật tuyệt vời thật sâu sắc ý nghĩa nhất cho con người,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Nghe hl hát Hoài không thấy chán ủng hộ kênh ca sỹ hát rất hay,normal_auto,high,-4,ủng hộ|rất hay,False
Tạ ơn Chúa cám ơn Cha quá tuyệt vời,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Rất hay xin cảm ơn,normal_auto,high,-4,cảm ơn|rất hay,False
Trầm cảm là dạng bệnh từ stress nâng cấp lên,depression_auto,high,8,trầm cảm|stress,False
"Rất hay và tinh tế Thầy ạ, em sẽ cố gắng luyện tập nhiều về vấn đề này, em xin cám ơn Thầy.",normal_auto,high,-4,cảm ơn|rất hay,False
Cảm ơn chị rất nhiều từ ngày em biết đến chị và thực hành những bài thiền của chị em cảm thấy cuộc sống nhẹ nhàng lắm luôn 🥰🥰🥰 mong chị vẫn tiếp kênh và phát triển kênh này nhiều hơn nữa em sẽ luôn ủng hộ chị,normal_auto,high,-4,cảm ơn|ủng hộ,False
😅😅😅hay quá 😂🎉🎉 tuyệt vời ❤❤❤ rất hay 😢😢😢😂🎉😊,normal_auto,high,-6,hay quá|tuyệt vời|rất hay,False
"Bài review rất hay. Cám ơn better version. Mình bổ sung chút xíu là Michael Jordan cao lên không phải do luyện tập, mà phần lớn do gen của anh ấy. Không có tài liệu chính thức nào nói về việc tăng chiều cao dựa vào việc tập luyện của Jordan. Tất nhiên là nếu trích xuất từ sách self-help, thì bạn biết có thể câu chuyện được bóp méo xíu rồi nhé",normal_auto,high,-4,cảm ơn|rất hay,False
Rất Trên Cả Tuyệt Vời Xin Chúc Mừng Em Nhiều💗🌟💖♥️🌏❤💟💟,normal_auto,high,-4,tuyệt vời|chúc mừng,False
"Giống con púa con bị trầm cảm 1,2,3,6,7,8 nha có ai nói gì đó cũng chẵn muốn nghe con cũng khó nói ra những gì muốn nói như lại thôi người ta có hỏi con cũng không nói con chỉ biết mình nói sai sẽ bị chửa con mệt mỏi cũng chẳn ai nghe con đã cố nở 1 nụ cười rồi như lại thôi con hay khóc 1 mình con cũng không muốn nói với ai cả con con púa mệt mỏi 🥹",depression_auto,high,8,trầm cảm|mệt mỏi,False
"chị dễ thương xỉu á trời, xem cuốn á",normal_auto,high,-4,dễ thương|xem cuốn,False
Hay quá.cam ơn ban dã up nhac len nhé,normal_auto,high,-4,hay quá|cảm ơn,False
Nói tiếng Việt dễ thương quá đáng yêu quá,normal_auto,high,-6,dễ thương|đáng yêu|yêu quá,False
"Cảm ơn tác giả của bài hát ,ca sỹ hát hay qúa",normal_auto,high,-4,hay quá|cảm ơn,False
"Tôi ca nhạc buồn sớt chia tâm sự những người không mai . Hay quá cô giáo ơi ,cảm ơn em đem lời ca tiếng hát đến với tất cả mọi người ,chúc e vui khỏe mãi xinh đẹp ❤❤❤❤",normal_auto,high,-4,hay quá|cảm ơn,False
Wa tuyệt vời cảm ơn rất nhieu,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Nhìn cảnh mình rất nhớ quê cảm ơn ca sĩ mình mong rất nhiều người thích bạn ca sĩ có giọng hát rất hay,normal_auto,high,-4,cảm ơn|rất hay,False
Thật là tuyệt vời! Cảm ơn chị 🙏,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Cảm ơn những chia sẻ bổ ích của kênh Cảm ơn Cảm ơn Cảm ơn,normal_auto,high,-4,cảm ơn|bổ ích,False
"Cảm ơn anh đã chia sẻ video rất hay, rõ ràng và chính xác. Em đã xem hết video và sẽ chia sẻ video đến nhiều người biết đến. Chúc anh và gia đình nhiều sức khỏe và vạn sự may mắn 👍👍👍🙏😍😍😍",normal_auto,high,-4,cảm ơn|rất hay,False
cảm ơn thầy rất nhiều thật tuyệt vời,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"rất hay ạ, cám ơn Vinmec",normal_auto,high,-4,cảm ơn|rất hay,False
"Cảm ơn Quách Beem đã có những bài hát tuyệt vời, đi vào lòng người , hơn hết là rất ý nghĩa! Dù ở hoàn cảnh nào cũng không bị lỗi, ngoài ra Quách Beem còn phát tâm đi hát ở các chùa nhân dịp vu lan vừa qua. Thật quý QB! Chúc QB luôn được an lạc và gặp nhiều thuận duyên trong cuộc sống.",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Hôm nay mình mới biết đến kênh hạt bụi nhỏ của bạn. Giọng nói nhẹ nhàng nghe tình cảm . mình mấy năm trước hay có suy nghĩ tiêu cực Bây giờ mình khi nào rảnh mình thường xuyên coi video của kênh góc suy ngẫm. Kênh dòng chảy cuộc đời. Và nhiều kênh khác đã mang lại cho mình một cuộc sống tích cực mình đã hoàn thiện được bản thân tốt hơn rất nhiều. Mong ai vào xem video hãy học hỏi những điều có ích cho bản thân và cho xã hội. Cảm ơn bạn đọc . mến chào bạn 👋👋👋👋👋👋👋👋👋👋,normal_auto,high,-4,video hay|cảm ơn,False
"Hay quá lời bài hát y nghĩa giọng hát hay rất âm ap thấu vào tim,cám ơn Quách Been chúc QB nhiều sức khỏe luôn an lành",normal_auto,high,-4,hay quá|cảm ơn,False
. bài hát hay quá cảnh đẹp tự nhiên cám ơn cháu nhé và chương Trình ❤❤❤❤❤❤❤,normal_auto,high,-4,hay quá|cảm ơn,False
"Been there done that, nghe cảm động quá Nhi ơi :"") Chúc mừng Nhi đã vượt qua rồi nhaaa.",normal_auto,high,-4,cảm động quá|chúc mừng,False
Vs mình cuốn sách này rất hay! Cảm ơn better version vì đã review quyển sách này !,normal_auto,high,-4,cảm ơn|rất hay,False
hay quá cảm ơn hiền hồ nhé em ma,normal_auto,high,-4,hay quá|cảm ơn,False
"Cau chuyện kể hay quá để bỏ vào túi, ❤ là một loi day tuyệt voi, vô giá,",normal_auto,high,-4,hay quá|tuyệt vời,False
Hay quá Anh Nam Trần ơi. Nhờ A phối bài Mưa trên ngày tháng đó nhạc Từ công Phụng tone nam .Cảm ơn Anh nhiều.,normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn anh ạ. Bài này hay quá ạ. Nhưng em thấy hơi nhiều quảng cáo anh ạ,normal_auto,high,-4,hay quá|cảm ơn,False
Cậu chuyện rất hay và có hậu cảm ơn tác giả đã dung lên thuộc phim này,normal_auto,high,-4,cảm ơn|rất hay,False
Em cảm ơn thầy rất nhiều về bài học bổ ích ạ❤,normal_auto,high,-4,cảm ơn|bổ ích,False
Trời bài này mà được nghe live chắc nổi da gà luôn. Chúc mừng 1 sáng tác quá chất lượng của a Nam được thể hiện bởi giọng ca quá đỉnh của chị Hương,normal_auto,high,-4,quá đỉnh|chúc mừng,False
Con rất hay nghe pháp của thầy con rất cảm ơn thầy với muôn vàn lời hay ý đẹp.nhung ko hiểu sao hành động bộc phát của con khi con sân lên đến đỉnh điểm của con nó rất khó kiểm soát thầy ạ!,normal_auto,high,-4,cảm ơn|rất hay,False
Rất hay. Cảm ơn thầy đã chia sẻ.,normal_auto,high,-4,cảm ơn|rất hay,False
"Cảm ơn anh rất nhiều bài học rất bổ ích,những điều anh nói tôi mới học hỏi còn thiếu rất nhiều kiến thức 🥰🌹",normal_auto,high,-4,cảm ơn|bổ ích,False
"Thích HL hát bài này , hay quá , HL hiền lành , chất giọng cảm xúc lắm , thương mến HL.luôn ủng hộ giọng hát của em nhé",normal_auto,high,-4,hay quá|ủng hộ,False
"Tôi bị bệnh lo âu và đã chuyển sang tress , trầm cảm . Tôi ko để ý đến bản thân , béo , bị hơn 10 năm . Bệnh về tịnh thần rất khổ đau . 1 năm gần đây tôi đã đi bộ rồi chạy nhẹ nhàng 40 phut , dần tôi quan tâm bản thân hơn , ăn uống khoa học hơn giảm đc 12kg , tôi đã giảm bệnh 70, 80% rồi .",depression_auto,high,8,trầm cảm|lo âu,False
"tôi muốn chia sẻ một điều hết sức trùng hợp rằng better version toàn đăng video về những vấn đề mà vào đúng thời điểm tôi đang quan tâm nhiều nhất, cứ như tín hiệu vũ trụ mang đến câu trả lời cho tôi vậy 😂 cảm ơn bạn Better Version",normal_auto,high,-4,cảm ơn|ủng hộ,False
Nam chính bảo vệ người yêu quá tuyệt vời quá đã luôn,normal_auto,high,-4,tuyệt vời|yêu quá,False
"Vô tình xem đc 1 video của chị hqua và nhấn subcribe ngay lập tức. Hôm nay lại đến xem video này, quá tuyệt vời và hữu ích. Cảm ơn chị thật nhiều!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Bây giờ đã là 30t rồi mới ngồi lục lại podcast của Anh Hiếu để nghe.Thực sự rất hay và thực tế luôn.Cảm ơn anh vì những chia sẻ này,normal_auto,high,-4,cảm ơn|rất hay,False
Mình đã từng có biểu hiện trầm cảm do áp lực cuộc sống. Cảm giác muốn chết luôn chực chờ Nhưng rồi ko hiểu sao tự dưng lại cảm giác nỗi buồn niềm vui là thứ mà ai cũng nên có. Rồi dần dần thấy rằng chấp nhận căn bệnh đó sẽ tốt hơn là phủ định nó. Và mọi thứ nó tự dưng trôi qua,depression_auto,high,13,muốn chết|trầm cảm|áp lực,False
"Cảm ơn 2 bạn Tun và Vy nhé , podcast rất hay và ý nghĩa",normal_auto,high,-4,cảm ơn|rất hay,False
Tạ ơn Chúa và con xin cám ơn lời giảng tuyệt vời của Cha,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Cô cám ơn cháu rất nhiều ,rất hay và hữu ích",normal_auto,high,-4,cảm ơn|rất hay,False
Mèo đáng yêu quá đi mất thôi chị cho em một con đi ❤❤❤❤❤❤🇻🇳💓💓💓💓,normal_auto,high,-4,đáng yêu|yêu quá,False
"💜🧡❤️🩵💙🩷💛💚✨tuyệt vời, cảm ơn nhiều Mai Trang! ✨🌹🌹🌹",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Đau lòng lắm khi những năm ấy tôi bị trầm cảm. Giờ đỡ rồi nhưng sợ lắm không thể quên được. Nếu bữa nay thì biết được để uống thuốc tây thì hay rồi. Lúc đầu ko biết cứ tưởng bệnh này không uống thuốc. Tôi tự tử 2lan bị cứu lại. Giờ còn 30%ma vẫn tiêu cực. Rất may có KT nên chống lại được. Bị rồi quá khổ. Bạn còn nhẹ hơn tôi,depression_auto,high,13,tự tử|trầm cảm|đau lòng,False
"Đúng hoàn cảnh của em, cảm ơn kênh",normal_auto,high,-4,cảm ơn|ủng hộ,False
Rất bổ ích cảm ơn ban❤👍,normal_auto,high,-4,cảm ơn|bổ ích,False
"Từ năm lớp 1 mình cũng thế,mình rất cô đơn xong lên lớp 2 á mình bị áp lực giá đình",depression_auto,high,9,cô đơn|áp lực|áp lực gia đình,False
"hay quá, chúc mừng em và team",normal_auto,high,-4,hay quá|chúc mừng,False
Cảm ơn cô bài tâp rất hay,normal_auto,high,-4,cảm ơn|rất hay,False
"Rất hay ạ, cảm ơn thầy rất nhiều",normal_auto,high,-4,cảm ơn|rất hay,False
"bài nó hay mà nghe nó đã gì đâu luôn á trời, chị ta cook quả nhạc này đỉnh thật sự, chị làm nhạc buồn là thần, đỉnh nóc kịch trần cờ bay phất phới, chẳng có gì à không nói đúng hơn là không có cái gì để mà chê luôn á, quá hay quá xuất sắc",normal_auto,high,-4,hay quá|ủng hộ,False
Bài tập rất hay.cảm ơn thầy kim Ba.,normal_auto,high,-4,cảm ơn|rất hay,False
"Tạ ơn Chúa! Lời chia sẻ rất hay của Cha đến với các bạn trẻ. Con cám ơn Cha, bạn dẫn dắt chương trình và ban truyền thông Dòng Tên. 🙏♥️",normal_auto,high,-4,cảm ơn|rất hay,False
"Thầy hiền từ, đúng nghĩa một nhà phật. Trí thông tuệ nên giảng nghe rất hay và đầy ý nghĩa. Em không phải là một phật tử, chỉ là một người bình thường lĩnh hội trí đức của Thầy để ứng dụng vào cuộc sống. Xin cảm ơn Thầy!",normal_auto,high,-4,cảm ơn|rất hay,False
Xin cảm ơn kênh. Tôi thấy thật ý nghĩa,normal_auto,high,-4,cảm ơn|thật ý nghĩa,False
"Tuyệt vời quá đi à, hay quá đi .",normal_auto,high,-4,hay quá|tuyệt vời,False
Cảm ơn Trang đã chia sẻ. Rất hay và bổ ích ❤,normal_auto,high,-6,cảm ơn|bổ ích|rất hay,False
"Qua tuyệt vời!cảm ơn kênh rất nhiều đã chỉ cho mình biết con đg đi đến thành công có những việc mình không thích làm mà mình vẫn phải làm, Biết ơn kênh rất rất nhiều, mình biết mình cần phải làm gì rồi YESS TÔI SẼ LÀM ĐƯỢC",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"cảnh lái xe hay quá, rất cảm xúc khi lái xe một mình trong đêm cùng những hoài niệm và nỗi buồn ngọt ngào.",normal_auto,high,-4,hay quá|ủng hộ,False
Hay qua ❤️❤️❤️ Cam ơn kênh chia se ❤❤❤,normal_auto,high,-4,hay quá|cảm ơn,False
Đã nhận ra bản thân vì nhận ra nên giờ không còn động lực bước tiếp nhìn quanh mình ai cũng tổn thương lao vô nói thì họ tưởng mình bị khùng thành ra giờ ở một mình cô đơn trong khi có rất nhiều thân quanh mình giờ ko biết đi đâu nữa,depression_auto,high,9,cô đơn|không còn động lực|tổn thương,False
"Mình bị rối loạn hỗn hợp lo âu và trầm cảm (F 41.2), nguyên nhân từ gia đình từ tận hồi cấp 2, uống thuốc theo đơn của bác sĩ đến nay được gần 4 tháng rồi nhưng mình vẫn chưa thể gọi là lạc quan hơn trước khi uống là bao, từ lúc bắt đầu uống thuốc mình đã xác định là uống đến cuối đời chứ không thể nào hết hẳn được, mặc dù thế vẫn có chút gì đó hơi tuyệt vọng... Nhưng may là mình chưa bao giờ nghĩ đến tự tử.",depression_auto,high,18,tự tử|tuyệt vọng|trầm cảm|lo âu,False
"Anh Song Luân hát hay quá trời. Xem phim thì nghĩ là diễn viên, giờ mới biết anh là ca sĩ. Chúc mừng anh",normal_auto,high,-4,hay quá|chúc mừng,False
Cảm ơn trời phật cảm ơn các bậc tiền bối của đấng sinh thành đã Sinh ra con của ngày hôm nay được sống trong một đất nước Việt Nam Hòa Bình độc lập. Cảm ơn cảm ơn cảm ơn Việt Nam mãi đỉnh bác Lâm bác chính thật tuyệt vời,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Xin cảm ơn bs đã chia sẻ những kiến thức bổ ích.,normal_auto,high,-4,cảm ơn|bổ ích,False
"Cảm ơn nỗi đau, vấn đề đã qua giúp tôi trưởng thành hơn, mạnh mẽ hơn, bản lĩnh hơn, thông minh hơn, thành công hơn mỗi ngày . Tôi xin chịu trách nhiệm 100% bài học và xin tốt nghiệp bài học đã qua để tôi mạnh mẽ, bản lĩnh tiến bước về phía trước , để tôi luôn vững vàng đi trên con đường vinh quang của cuộc sống mỗi ngày, Yes. Biết ơn audio tuyệt vời này, biết ơn cô Lanh trí tuệ và nhân hậu, Biết ơn mẹ Vũ trụ, Mẹ Thiên Nhiên, Mẹ Trái đất, Biết ơn, biết ơn, biết ơn tất cả.",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Giọng hát trầm ấm,ngọt ngào nhưng ẩn chứa nỗi khổ đau,xót xa cho cuộc tình tan vỡ,vô vọng...Thế hiện rất hay,quá tuyệt vời",normal_auto,high,-4,tuyệt vời|rất hay,False
Quốc Thiên hát hay quá. Cảm ơn anh đã hát bài hát của Quang Hùng MasterD,normal_auto,high,-4,hay quá|cảm ơn,False
"hay quá ạ, ra tận 6h rất phù hợp với mình ạ, cảm ơn bạn nhiềuu ạ",normal_auto,high,-4,hay quá|cảm ơn,False
Bài học hay quá ạ. E cảm ơn a nhìu nha. Web 5 ngày thật là hữu ích :)),normal_auto,high,-4,hay quá|cảm ơn,False
