row_id,text
s8-0478,Cố gắng yêu em nhưng người lại chê ngèo khó cố gắng yêu em nhưng người cứ bơ và vờ vun đắp tương lai mong hạnh phúc ở ngày mai mà nàng đòi thêm bớt làm sao dớt em đây em chẳng mong chi chỉ cần cao sang huyền quý chẳng thích xe chi em chỉ thích đi âu đì chẳng thích chung cư hay nhà phố năm bảy tấm biệt thự thì em ở làm sao với được em. Bỏ anh em lại chơi đồ cổ bỏ anh em cặp với lão già già gì hơn cái tuổi ba em mi li bạc tiền làm gà đi em thấy gì vui anh chúc cho em sẽ được đẹp như nàng ước anh chúc cho em sẽ làm má chớ không có làm gà trẻ nhỏ như em vậy mà giám chơi đồ cổ đồng tiền đầy cám giỗ nàng mám giỗ tình tui
s8-0479,"🤣 con bé đó nói là, khi nào anh kiếm đủ tiền xóa hết hình xăm trên người thì em sẽ cưới anh. Tiệm họ báo giá xóa hình xăm cậu ấy hết 2 tỷ 😂"
s8-0480,Ngày xưa mik bị đánh đập phải đưa 5 triệu ra cho con nhỏ hay bắt nạn đó !!! Nhưng may chuyển trường rồi và bố cũng rất quan tâm gọi hẳn bố mẹ nó ra sử lí
s8-0481,"Khi em xem những video chia sẻ này của chị cũng là lúc em từ bỏ mạng xã hội và những mối quan hệ không cần thiết. vì bản thân em đang nhận ra mình đang dần bị sự ích kỉ , đố kị mà mạng xã hội mang đến , những buồn vui của mình cũng dần bị mạng xã hội chi phối, và dường như em càng khép mình lại hơn , gần như là trầm cảm. Em quyết định từ bỏ mạng xã hội và tập trung vào việc học ngoại ngữ , dậy sớm tập thể dục và đọc sách . thật sự cảm ơn chị rất nhiều . mong chị sẽ ra nhiều video như này ."
s8-0482,Học bao lâu để thành đảng viên cao cấp
s8-0483,Intro lấy ở đâu vậy ạ
s8-0484,Có ai ở tik tok qua k
s8-0485,"Mình năm nay đã cuối cấp 2 rồi, sắp tới có kì thi tuyển sinh lớp 10 trường chính quy, mình CỰC KÌ yếu toán hình, văn , tiếng anh mình thì cx tạm được đối vs các bạn cùng lớp chỉ còn 54 ngày nữa là thi nhưng mình chả hiểu toán hình và văn gì cả , mình đang bắt đầu lấy lại gốc hình và văn để thi tuyển sinh mình sợ k kịp , monh bản thân mình có thể đậu đc ngôi trường cấp 3 mình mơ ước từ lúc nhỏ 🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀"
s8-0486,Câu chuyên hoang đường không có thật
s8-0487,2019 còn ai ko
s8-0488,"Sư Minh Niệm nói: ""Cái người hiền và biết cúi đầu á, mới nhìn sơ qua tưởng là họ thiệt thòi. Nhưng không, họ là người được nhiều nhất. Vì có thể họ đang bị mất đi những quyền lợi trước mắt khi chọn sự khiêm nhường - Nhưng phần phước đức thì đang thênh thang đang chờ đón họ phía trước."".🙏🌻"
s8-0489,"Chỉ là động lực , và nó chỉ có tác dụng vài ngày ,giống ngọn lửa ngày đầu cháy rất to nhưng vài ngày sau nó sẽ nhỏ lại Kỷ luật mới quan trọng 🍑🍑🍑"
s8-0490,Chuyên này có thât o dó
s8-0491,Vào nhà nghỉ mà hai ae con trai hài vãi bác mão ak
s8-0492,Ủa Thak đó có váy đâu ra v :)))
s8-0493,em nầht nuoc mat r xđ e y
s8-0494,E cứ tự e giớ thiệu người yêu mới trước ngày da toà a cũng ko nghĩ gì cả chúc mừng e có người mới
s8-0495,*Fan Thanh Hưng đâu hết rồi điểm danh cái nhỉ?*
s8-0496,Thương cho số phận của em
s8-0497,"Người ta nói là tìm kiếm người nào thật sự yêu thương mình nhé , chứ ko nên lấy người mà mình đã yêu thương người con gái khác thành ơi,sao lại yêu ngọc đến mù quáng vậy chứ hả thành ơi,"
s8-0498,bac co thê cho DC phong mach khg ạ
s8-0499,Đúng là nghe chuyện mà Bực mình hai mẹ con cái người bạn thân kia cũng quá là khốn nạn Sao trên đời lại có những loại người bất nhân như thế nhỉ
s8-0500,"""con thành công là do con không nổ lực đó"" vậy đối với mẹ khi nào mới là thành công?!?"
s8-0501,"Em rất muốn tập thể dục và học tiếng anh. Tại em mệt quá, ko có đủ sức để làm. Sau này nhất định em sẽ làm. 😅😅😅"
s8-0502,"Ổn định không có nghĩa là đứng yên — mà là dù gió đổi chiều, cậu vẫn giữ được hướng của riêng mình. 🥀"
s8-0503,10 nam roi .nghe lai cam xuc ua ve ...jo ng xua noi dau .co hp hok.???? neu thoi gjan quay nguoc lai thj co dc hp hok???? nho nho nho lam ng xua😌😌
s8-0504,Cốt truyện nhiều tình tiết hư cấu vô lý
s8-0505,Hình như cái này từng coi rồi.
s8-0506,mở lịch sử tìm kiếm gg của con thấy: cách giết người ko để lại dấu vết💀💀💀 cách trốn khi bị bắt vào tù💀💀💀 cách cầm dao đúng cách💀💀💀 cách dấu xác khi nhà có tầng hầm💀💀💀
s8-0507,Tôi muốn khóc luôn á😢
s8-0508,"Khổng Tử dạy ‘Tu thân, tề gia, trị quốc, bình thiên hạ’ [01:20] – thời nào cũng đúng, nhất là lúc xã hội hỗn loạn như bây giờ."
s8-0509,Last stage for over a decade now. Just waiting on some health issue to take me out from the stress.
s8-0510,A có thể nào cho hai ng về một nhà được không 😢
s8-0511,19/5/2020 còn ai nghe không 🎁
s8-0512,Nói vậy chứ mạnh mẽ đến mấy khi yêu thật lòng mà vẫn ct thì chẳng ai kìm được nước mắt 😊
s8-0513,Sếp loại vào tội chóng phá là tốt nhất.
s8-0514,Nghe con quỷ gia kể mà mệt xàm quá
s8-0515,"Mình thấy rằng, cũng rất khổ thân bạn ấy, nhưng mà khi đang chia sẻ một thứ gì đó, mình thấy thật vô ý thức khi lại cười đùa về điều này. Đôi khi mik cũng thấy rằng bạn ấy thật vô lý khi có những hành động như mắng mẹ khi người mẹ chỉ đơn giản là mong muốn có thể ôm bạn ấy lúc nào cũng đc"
s8-0516,Má cha nội Đạt giả gái đi cái tướng hết nc chấm vậy.
s8-0517,"Chuyện đời thật ở chốn làng quê,hiện rất nhiều và nhiều lắm ,chỉ tội cho cái kết của những kẻ bội bạc và ham của bỏ tình 😢😢😢"
s8-0518,Tôi năm nay đã là học sinh lớp 12 rồi nhưng tôi thấy mình học hành thì rất bình thường khó có thể đỗ đc nvong cao nhưng chắc chắn tôi sẽ cố gắng hết sức để có 1 thanh xuân ko phải hối tiếc
s8-0519,26-10-2024 ai còn nghe
s8-0520,ai cũng sẽ có một mối tình mặc dù ko như mong đợi nhưng nó có cũng đã mang đến biết bao nhiêu buồn vui .
s8-0521,Vào y tế xếp hàng như xếp cá khô. Chịu 😄😄😄
s8-0522,23/6 2021 mưa to nghe thấm
s8-0523,"Tối thiểu thì cũng co cái địa chỉ,tin vậy có thật ko các bạn."
s8-0524,Những người hồi xưa mà làm chánh tổng là địa chủ. Thì đời sau này đời con đời cháu chít phải gánh lấy
s8-0525,"00:36 Áp lực thi cử ở Việt Nam so với Mỹ Âu 20:01 Tầu bay là gì, từ ngữ lạ 36:22 Nhạc thơ: Đập vỡ cây đàn, Mưa đêm ngoại ô, Kẻ ở miền xa Hỏi thêm, đánh cược vào một kỳ thi có phải là tốt không? Nếu Mỹ mà làm như Trung Quốc thì chắc học sinh rớt gần hết. Rất may mắn là Việt Nam đã hợp tác với Mỹ Úc Âu để hiện đại hóa hệ thống. Nhờ vậy mà hệ thống Việt Nam mở rộng và thoáng hơn chút. Ở Úc Mỹ, bị điểm thấp trong một kỳ thi sẽ không là vấn đề quá lớn. Bạn có thể học và thi lại. Còn không thì học liên thông. Nhiều người đã làm vậy. “Tàu bay.” Ôi tiếng Việt. Mình xin chào thua. Ai đó rảnh thì phân tích. Chứ trình độ iếng Việt của mình chưa đủ để giải thích. Kênh không nhận PR nhảm. Có nhận “Tiền cà phê” qua nút Donate của YouTube, Paypal, chuyển khoản, và Momo. Cảm ơn."
s8-0526,"Em cảm thấy ganh tị với một người bạn em rất mến, vì bạn ấy có rất nhiều mối quan hệ mà em muốn có nhưng không thể được."
s8-0527,sao ra lâu thế ad
s8-0528,Bất ngờ thật kinh tởm quen được 5 năm k bằng 1 tháng lại còn dủ đi hát chơi đồ thật kinh tởm
s8-0529,"Nghe nhạc nước mắt rưng rưng, vô đọc bình luận nước mắt tuôn chảy"
s8-0530,26/2/2019 ai còn nghe
s8-0531,"Ở TP Thái Bình, thi đỗ được vào 3 lớp chọn của cấp 2 Lương thế Vinh còn khó hơn cả thi vào các trường cấp 3 tốp đầu tỉnh, năm nào cũng tỷ lệ 6 trọn 1"
s8-0532,"Dã man thực sự, thấm từng lời, cảm nhận được câu chuyện của mình và nhiều câu chuyện mình được chứng kiến. Rẹt pét ."
s8-0533,Bố kiểu : mẹ ơi cho bố cái chổi đẻ đập con tao tức và tấm kính fake đáng thương con kiểu : ủa gì dạ hong hiểu biết gì đau kiểu gì con ko biết gì cả huhu
s8-0534,Bài thứ hai tên bay là gì vậy
s8-0535,List này chưa xưa lắm
s8-0536,bà chị sao trang đỉểm đậm thế filter không che nổi luôn 😅
s8-0537,Tôi chọn tôn trọng bản thân và tin tưởng chính bản thân mình
s8-0538,"Chia sẻ làm ích gì khi tất cả mọi chuyện vẫn diễn ra? Trường chuyên, lớp chọn, bố mẹ sử dụng con mình như một tấm huy chương mang đi khoe."
s8-0539,2024 ai nghe ko❤
s8-0540,Người tính không bằng trời tính
s8-0541,"Anh đinh đoàn nói chuẩn đó bạn, bạn nên đưa bọn họ ra pháp luật vì bọn họ đang vi phạm hôn nhân một vợ một chồng,mình có công việc ổn định sao phải xoắn, em hãy buông bỏ cái dẻ lau ý đi đừng hơn thua với bọn người ăn ở thất đức nữa,theo kinh nhà phật ,tội ngoại tình là tội sát nhân đó em,bọn chúng sẽ bị quả báo không sớm thì muộn. Nên nhớ luật nhân quả không chừa một ai. Nam mô A Di Đà Phật"
s8-0542,Tình yêu không có tuổi nên để cho hết trứng nhưng đừng để đuổi ruồi không được
s8-0543,Có ai xem đi xem lại mà đọc bình luận như t không. 2019 ??
s8-0544,"Đài Loan không được LHQ công nhận như 2 nước kia , nhưng Đài Loan có đẳng cấp trình độ công nghệ chip bán dẫn thuộc hàng đầu thế giới , mà TQ còn mơ chưa làm được , thậm chí thu nhập dân Đài cao hơn gấp nhiều so với dân Trung cộng ."
s8-0545,Nah giờ là 9 giờ tối tôi nên nghĩ và ngủ được rồi
s8-0546,"Ng ta nhận xét mình nói lòng vòng, có thể là do từ mình hoặc từ ngta có vấn đề về truyền đạt :))"
s8-0547,Ở đời bao giờ cũng phải có cái giá của nó .
s8-0548,TQ dạy ra những con rối cho chính quyền mà
s8-0549,Sao ra vid lâu vậy ah
s8-0550,Thà đau một lần còn hơn đau một đợi bạn nhé
s8-0551,Cái gì thu nhập hàng tháng là 200 nghìn á😂
s8-0552,Quen đọc truyện tra nam kể tội đàn ông cái quên mất cũng đầy kiểu phụ nữ i chang vậy 😅.
s8-0553,hayyy quai
s8-0554,Quét lên bánh mì là cháy luôn
s8-0555,Mình cũng từng là người có tham vọng quá lớn .Trước mình hay thấy mọi người ai trên mạng cũng có thể tâng bóng rồi nhào lộn và những người làm đc như vậy thì rất nhiều .Rồi mình mơ là nếu chơi bóng bàn mình sẽ thắng 1 giải phủi nào đó rồi mình miệt mài luyện tập đến khi đủ tiêu chuẩn thi đấu mình rất tự tin vì mình thắng mấy bác ở chỗ mình chơi nhưng những người chuyên nghiệp nó khác bọt lắm mình gặp 1 bạn tập từ bé mình thua cả 4 set 😅.Nhưng mình vẫn cứng đầu mơ tưởng nào là học võ từ boxing đến karate mình học rất nghiêm túc nhưng thể lực ko cho phép mk tập cố xong hôm nào cũng mệt nghĩ đến ngày hôm sau phải tập lại sợ .Trong quá trình đó xoạc chân để đá cao là ám ảnh nhất ngày nào cũng phải chịu cơn đau khó chịu.Từ đó mình phát hiện đôi khi có những việc một người hoặc nhiều người làm đc ko có nghĩa mk làm đc thậm trí làm quá lâu cũng chưa chắc làm đc 1 người có thể có thể hiện tốt trên võ đài không có nghĩa anh ta ko thấy khó khăn khi tập thể dục và ngược lại nên người nào đủ kiên nhẫn đến cùng chịu đc khổ cực thì người đó bước tiếp còn nếu gục ngã kể cả tài năng cũng ko thể cứu bạn 😅
s8-0556,Đạp cú thứ 5 văng 2 trái dứng 😂😂😂
s8-0557,Bắn tùm lum bắn tung tóe😂😂😂😂🤣🤣🤣
s8-0558,dính 3/5 cái
s8-0559,"Bn của e đi làm 1 tháng đc 1tr còn k phải làm thời vụ chỉ theo mẹ. Nhưng nó kể là cái co tổ trưởng đoi sử vs nó tốt nhờ j cx ok,nhưng nó k thích moi trường làm việc đấy. Lúc trước nó hứa là làm hết mã hàng nó mới nghỉ việc. Sau đó gần tết nó có trải qua 1 vài chuyện lam nó k thích cái tổ đó. Nó kể vs e là hôm đấy co tổ trưởng đi ăn liên hoan r nvien quanh bàn kêu nó ra bàn khác ngồi ăn để nhường chỗ cho mấy người ngồi từ bàn khác cộng dồn. Sau đó mẹ nó ra chửi cái người kêu nó ra bàn khác đó. Mà hôm sau có lương nên nó phải đi làm thêm 1 ngày nữa. Hôm đấy nó xuống cang tin ăn trưa r bị lừa thêm 5k nx:)) xog hôm đó là nghỉ tết luôn. Nó nói giờ đi làm lại nó k muốn ngồi chung vs người cùng bàn kia nữa, mà mắc cái loi hứa vs co tổ trưởng.hỏi là có nên giữ lời hứa đi làm nốt mã k hay bỏ qua việc khác làm"
s8-0560,Mai mốt tém tém lại nhà chị
s8-0561,Nếu biết thương con thì ko đi ngoại tình ng ck cho năm năm sửa sai rồi mà ng vk có sửa ko ko giờ cho về sẽ có lần sau
s8-0562,Một bài học thấm thía cho tất cả chúng ta: sống tự lập mới giữ được niềm vui của tuổi già. Ai xem cũng nên dừng lại để suy ngẫm và chuẩn bị cho tuổi già về sau.
s8-0563,Học nhiều sẽ bị tử vong đấy!😢😢😢mình nói thật
s8-0564,Vừa nhìn máy chơi game vừa học🤯
s8-0565,"Một số tỉnh của TQ ngày xa xưa là của người Việt Nam như Quảng Đông, Quảng Tây..."
s8-0566,"Không tự tánh, không trường tồn Không chấp giả hợp, về thôn tường hằng."
s8-0567,Tin này có thật ko đó cha???
s8-0568,Con đang rất bế tắc. Cảm ơn thầy đã khai sáng cho con. Trong lúc con tâm tối nhất. Con đã bỏ qua rất nhiều thứ để làm người đó hài lòng nhưng cái con nhận lại chỉ là một con số 0 tròn trỉnh. Con cũng đã đánh mất đi bản thân mình. Lần này là lần cuối con quyết định sẽ từ bỏ.
