comment_text,label,weak_label,confidence,depression_score,matched_keywords,text,source,weight
,1,,,0,,"Mẹ chẳng bao giờ lắng nghe mình nói cả, dù chỉ là chuyện nhỏ nhất. Với các em mình thì mẹ lại yêu thương hơn làm cho mình đau lắm. Nhiều khi khóc, thì mình chỉ khóc 1 mình không cho ai biết cả kể đó là người mà mình tin tưởng nhất",round5_active_learning,3.0
,0,,,0,,ad ơi e có một vấn đề nan giải mà phải nói là cực kì khó giải quyết kiểu như mình muốn bắt chuyện với họ mà họ trông kiểu ko quan tâm và phiền ấy ạ? e ngồi chung bàn vs một bạn bao nhiêu ngày tháng trời mà chả bao h hai đứa nói vs nhau câu nào. nghe kiểu đúng khó tin luôn ấy.kiểu e muốn nói chuyện mà sợ họ phiền vs họ cc ko quan tâm mình ấy ạ. làm s để bắt ch tự nhiên mà cx ko lm ng khó chịu vậy hả ad?,round5_active_learning,3.0
,0,,,0,,"Em đang rất áp lực về điểm vì lịch học e ko có lên plant cụ thể và nó khiến cho e cảm thấy rất thiếu năng lượng và động lực học ,cấp 3 thật sự phải chăm chỉ và tạo đc thời gian học đúng thì mới hiệu quả , hôm nay e nhận đc điểm của 1 vài môn thì rất sốc và bây g xem đc video này e hứa sẽ học nghiêm túc hơn cảm ơn chị nhìu<333",round5_active_learning,3.0
,0,,,0,,"Có ai hiểu cái cảm giác chuyển trường sau 4 năm dài đăng đẳng và biết bao kỷ niệm, để rồi cuối cùng đẹp như mơ ấy lại mất đi trong nỗi buồn tuổi của tôi. Tôi sinh sống cùng ông bà ngoại từ nhỏ đến năm lớp 4, mọi thứ rất đẹp cho đến cái ngày định mệnh ấy - cái ngày mà tôi ghét nhất đời mình, ngày tôi mất bà, chuyển trường vì sang ở cùng ba mẹ, lúc đó tôi chỉ nghĩ đơn giản là bạn mới thôi mà, giờ nghe bài này và nghĩ kĩ lại mọi thứ tôi lại chợt nhận ra rằng: quê tôi, mọi người ai cũng dễ mến, đến nơi thành thị thấy bạn bè cứ chảnh thế nào á. Năm lớp 5, tôi về lại thăm lớp cũ của tôi, tôi lại nhận ra 1 thứ đau đớn hơn, đó là những người tôi quý trọng đã quên tôi gần hết - một cái buồn như xát muối vào tim tôi đến tận bây giờ, giờ tôi muốn gặp họ, nói chuyện như những người bạn cũ nhưng sợ trái tim lại đau hơn nữa, tôi nên làm gì đây.",round5_active_learning,3.0
,1,,,0,,"Em vừa coi video của chị vừa ngồi khóc, em khóc suốt 1 tuần nay rồi",round5_active_learning,3.0
,0,,,0,,"Em xa ss giờ em hết động lực rồi, câu chuyện của ss đang kể là giống em a ss",round5_active_learning,3.0
,1,,,0,,"29/03/2026 bế tắc thật sự , không biết phải thoát ra kiểu gì ?",round5_active_learning,3.0
,0,,,0,,"Nếu bạn thường xuyên bị mất ngủ đêm, mất ngủ kéo dài thì đừng vội tìm hiểu xem mất ngủ uống thuốc gì. 10 mẹo hữu ích sau có thể giúp bạn cải thiện hiệu quả tình trạng mất ngủ thường xuyên gồm: Uống sữa ấm; Giữ phòng ngủ yên tĩnh, sạch sẽ; Ăn đồ ăn nhẹ có tính chất gây buồn ngủ; Đầu tư gối, chăn phù hợp; Không ăn quá muộn vào buổi tối; Không tập thể dục sát giờ đi ngủ; Không để thiết bị điện tử trên giường; Hãy rời khỏi giường; Đi ngủ sớm; Tập yoga…",round5_active_learning,3.0
,0,,,0,,"Tôi thấy thời nào cũng có nhiều người bị bệnh tâm lý nhưng do thời trước người ta không có đủ kênh thông tin, không có kiến thức, không dám đối mặt với vấn đề của bản thân (nhiều người lớn mắc bệnh kêu đi khám đi mà luôn mồm bảo ""tao có bệnh gì đâu"" hay ""thôi kệ nó""). Còn genZ thì có quá nhiều nguồn thông tin, kiến thức được trang bị từ cấp tạo nhân vật, lo lắng cho sức khoẻ của bản thân vì nhìn thấy nhiều người lớn người già mắc bệnh mà lì không chịu đi chữa nên mới sinh ra cái gọi là ""tỉ lệ genZ trầm cảm ngày càng tăng"". Thật ra thì trầm cảm gì đâu, chỉ do chúng nó khéo tưởng tượng.",round5_active_learning,3.0
,0,,,0,,Bài hát này giống như tâm trạng của mình rất đau,round5_active_learning,3.0
,0,,,0,,Cuối kì 1 tôi rất cố gắng hơn giữa kì1 khi thi tôi cũng thấy áp lực hơn một chút chỉ vì gia đình tôi Tôi muốn học hết cấp 1 mình theo đuổi ước mơ của mình,round5_active_learning,3.0
,1,,,0,,"Một người quá nhạy cảm biết là một điều không tốt , nhưng nó đã ám lên cuộc đời mình rồi , lúc nào cũng nghĩ cho người khác sợ ngừoi khác buồn nhưng thật sự có ai sợ mình tổn thương không",round5_active_learning,3.0
,0,,,0,,"theo t thì quản lý chặt quá từ đầu là sai,nhưng nó lì mới quản chặt thì lại đúng,rất đúng là đằng khác,vì sao quản chặt?nói dói trốn học,yêu đương quá tuổi,..nên việc ba mẹ mình làm cho mình cx chỉ vì tốt cho mình thôi,họ sống thời khó khăn nghèo nàn,tư tưởng họ có thể bị lạc hậu so với ngày nay,nhưng thử nghĩ sao họ ko bỏ m lúc mới sinh luôn đi?yêu thương nuôi lớn để nó đi chơi,cản quả càng hư,tức ko?",round5_active_learning,3.0
,1,,,0,,Giờ o đâu cũng là địa ngục nhiều khi chỉ muốn đc ơ phòng 🙂,round5_active_learning,3.0
,0,,,0,,"Kì thi thứ mà học sinh nào cũng đều căm ghét , căng thẳng , áp lực . có những em bị trượt tốt nghiệp do điểm vài môn yếu 😢",round5_active_learning,3.0
,0,,,0,,"Tinh cờ thấy vô nghe , hay quá cảm ơn bạn. K biết sao mình luôn bị suy nghĩ tiêu cực. Nhất là về đêm.",round5_active_learning,3.0
,0,,,0,,Mình 63t sống độc thân 17 năm chồng mất mình nuôi 5 đứa con 2 con trai mình nghe kể mà sợ bà mẹ chồng này,round5_active_learning,3.0
,0,,,0,,trầm cảm đang rất phổ biến ở giới trẻ luôn. cha mẹ nên quan tâm đến con trẻ hơn nữa,round5_active_learning,3.0
,0,,,0,,Chị ơi em im lặng 3 ngày rồi chưa có động tĩnh gi,round5_active_learning,3.0
,0,,,0,,Giống mk thế đc cả bố cả mẹ vô tâm như nhau.,round5_active_learning,3.0
,0,,,0,,Bác oi sao dùng thuốc nó mập thế ạ .nó tăng kí nhanh làm em stress thêm,round5_active_learning,3.0
,0,,,0,,Sao khi mình day huyệt bách hội thì mình cảm thấy hơi tức tức đau đau ạ,round5_active_learning,3.0
,0,,,0,,"3h sáng, mình đang đối mặt với kì thi tuyển sinh vào 10 mình thật sự rất rất mệt, nhiều đêm mình không ngủ được, trằn trọc mãi đến 2h 3h...",round5_active_learning,3.0
,0,,,0,,trong lúc nhắm mắt t đã vô tình đắp chăn:)),round5_active_learning,3.0
,0,,,0,,"""kệ , khóc chán rồi tự nín thôi ! "" câu nói mà mẹ lúc nào cũng nói khi tôi khóc 😊",round5_active_learning,3.0
,0,,,0,,Chào bác con bị khô cuống họng với ngứa cuống họng phải làm sao cho hết ạ,round5_active_learning,3.0
,0,,,0,,"Bệnh trầm cảm , nguyên nhân là do lượng Glucose trong cơ-thể bị giảm , thiếu , hãy kiểm tra , trước khi an mà lượng Glucose trong máu 6 đến 8 mlm thì đủ , sau khi ăn khoảng 2 tiếng , là 10 đến 12 mlm , khi bạn không đủ thì nên ăn thêm đường vàng , ( đường nguyên chất chưa tẩy trắng ) thiếu hụt Glucose sẽ dẩn đến nhiều bệnh nan y và ung thư , chúc mọi người An -vui ! Thân mến ,",round5_active_learning,3.0
,0,,,0,,Cũng là buồn đó buồn tới phát khóc mà la là buồn cười 😂😂,round5_active_learning,3.0
,0,,,0,,"Mãi ko ngủ được, strees với công việc quá. Càng lớn ta càng phải lo nghĩ nhiều hơn về gánh nặng cơm áo gạo tiền.Thật mệt , chúc mn đọc được cmt này luôn mạnh mẽ , và ko bao giờ bỏ cuộc bởi bất cứ lí do nào....",round5_active_learning,3.0
,0,,,0,,Mắc cười muốn chết mà mà ai cũng không họ sẽ luôn á😂😂😂😂,round5_active_learning,3.0
,0,,,0,,"thay vì như những đứa trẻ bình thường mà mơ mộng hão huyền thì tôi lại dập tắt những giấc mơ đó, ngày bé t rất thik xem những bộ phim mang tính tri thức và có thể học tập được, không vì lí do gì hết, chỉ đơn giản là tôi mong cầu bản thân giỏi hơn và tôi chỉ có 1 ước mơ, đó chính là giàu. không sai, từ khi lên cấp 2 tôi đã nhận ra giá trị của đồng tiền, thế giới này được vận hành bằng tiền và tôi phải có thật nhiều tiền. nghe có vẻ tôi đang khoác lác nhưng tôi dường như bị trưởng thành sớm và không thể ngây thơ như những người khác, thay vì chơi game để giết thời gian, tôi lại làm bài tập hoặc vui vẻ đọc truyện mà bản thân yêu thích. quay lại vấn đề chính thì tôi biết rằng bản thân phải mạnh mẽ để có thể vươn lên và không bị thứ gì ngăn cản, đó là lí do tôi thường xuyên dập tắt ước mơ hão huyền để quay trở hiện thực và xem lại bản thân là ai.",round5_active_learning,3.0
,0,,,0,,Chẳng sợ iêu ai.chỉ sợ tổn thương 😢,round5_active_learning,3.0
,0,,,0,,Tôi không bị khó ngủ Khi vào giấc ngủ tui vẫn biết những việc xung quanh mình nhưng không nhúc nhích được muốn thức nhưng không thức được là vấn đề gì vậy mn,round5_active_learning,3.0
,0,,,0,,Bac sĩ cho tôi hỏi tôi 45tuoi bị mất ngủ 12nam rồi mà đã diy khám ko ra bệnh có lần toiy đi chụp cộng hưởng từ thì bác sỹ bảo hẹp động mạch 2ben đốt sống cổ như bác sỹ kê đơn thuốc như lại lấy thuốc châm cảm tôi sin bác sỹ tư vấn ạ xin cảm ơn,round5_active_learning,3.0
,0,,,0,,"Mỗi người đều có khả năng tự chữa lành những vết thương về thể xác, nhưng đôi khi, chúng ta quên đi rằng cũng cần phải chăm sóc và chữa trị những vết thương trong tâm hồn. Nếu để những vết thương ấy tồn tại, chúng không ngừng làm đau đớn và gây khó khăn cho cuộc sống của bạn. Chính vì vậy, việc chữa trị và làm lành mọi vết thương, cả về thể xác lẫn tâm hồn, là điều vô cùng quan trọng để bạn có thể tiến lên mạnh mẽ và hạnh phúc hơn.",round5_active_learning,3.0
,0,,,0,,Có thuốc nào uống hết lo âu không Hương,round5_active_learning,3.0
,1,,,0,,"1 mình chịu đựng tất cả Họ đâu biết tôi tổn thương ra sao Họ đâu biết tôi suy nghĩ gì Họ đâu thể nào hiểu ""HỌ KO MUỐN HIỂU"" Cuộc sông là 1 trò chơi mà thượng đế tạo ra để thử thách sức chịu đựng của chúng ta Nhưng sức chịu đựng của tôi có giới hạng",round5_active_learning,3.0
,0,,,0,,Cố gắng len nào moi người ơi mình cũng hay bị suy nghi nhiều nhưng phai cố gắng,round5_active_learning,3.0
,0,,,0,,"Đau thật. Mình mới kết thúc 1 mqh 😢. Vì anh thấy đổi so vs lúc thuở đầu nhiều lắm. Chúng mình ko có nhiều thời gian cho nhau, mà anh lại có thời gian dành những mqh khác hơn. Mình đã cố gắng níu kéo nhưng anh nói anh cảm thấy mệt r.",round5_active_learning,3.0
,0,,,0,,"Mỗi khi buồn tôi chỉ có thể nghe nhạc để cân bằng lại cảm xúc , để âm nhạc an ủi tâm hồn đang bị tổn thương, để có thể suy nghĩ tích cực hơn .",round5_active_learning,3.0
,0,,,0,,"Anh chẳng thể yêu em ai nữa, vì em vì những ngày xưa .... buồn 😢",round5_active_learning,3.0
,0,,,0,,đầu đè dô chỗ nao cũng đau là bệnh gì a,round5_active_learning,3.0
,0,,,0,,"Đây là một câu chuyện của bản thân mình. Mình bị bắt nạt học đường từ năm lớp 2 bởi một bn nữ cùng lớp. Mình đã nói cho GVCN và bố mẹ, thậm chí vào năm lớp 3, khi sự việc đạt đến đỉnh điểm của sự chịu đựng, mẹ mình và PH của bạn thân mình, cũng là nạn nhân của bn nữ đó đã lên trường làm việc thẳng với nhà trường và nhà trường cũng đã mời PH của bn nữ cùng bn đó lên, nhưng theo mình được một bn cùng lớp kể lại là nó đã bịa lại mọi chuyện và khiến mọi người cho rằng sự việc mà nó gây ra không hề nghiêm trọng, cũng như mọi chuyện chỉ dừng lại đc một thời gian ngắn thì lại tiếp diễn. Không những thế, bn nữ đó từng tát một nhỏ bn của mình khiến bn đó xém té cầu thang, may là có mình đỡ lại. Song cũng tiếp tục bị mời PH và bn đó tiếp tục bịa chuyện. Đến năm lớp 5, may sao cô giáo của mình tâm lí hơn chút đã ngăn chặn đc việc này dù vẫn còn một số sự việc như bn đó khiến mình bị dập chân và chảy máu ( hiện vẫn còn sẹo) và khiến năm cuối cấp 1 của mình êm đẹp hơn chút. Khi lên cấp 2, ngựa lại quen đường cũ, nhưng lần này mình đã kiên cường hơn phản lại. Hiện nay mình học lớp 7, và bn nữ đó cũng đã qua Mỹ nên hi vọng rằng mình sẽ kết thúc quãng đời học sinh của mình bằng nụ cười. Cũng như mình muốn gửi tới các bn hiện đang bị bạo lực học đường, rằng hãy mạnh mẽ, kiên cường lên các bạn nhé, và chúc cho quãng đời học sinh của cậu sẽ thật vui và ngập tràn tiếng cười. ^^",round5_active_learning,3.0
,0,,,0,,Bạn đã vất vả nhiều rồi. Chúng ta cùng cố gắng nhé ạ!❤,round5_active_learning,3.0
,0,,,0,,Biết ơn vì nghe được những điều này đúng thời điểm tôi phiền muộn và lạc trong mớ hỗn độn trong suy nghĩ của bản thân về những quan điểm nơi làm việc. Tôi cảm nhận được câu chuyện của mình trong đó và dường như cách tốt nhất tôi cần làm lúc này là chăm chỉ không mong cầu được công nhận. Tâm đắc với câu nói đừng gồng mình mà sống càng dùng sức bước đi sẽ càng nặng nề và khó khăn hơn.,round5_active_learning,3.0
